,search-number,evaluation,memory*,nchpercent*,trustindexmean*,initialexperience*,carepatchmean*,carefarmermean*,careothersmean*,fitness,num-replicates,best-fitness-so-far
870,7,220,28,0.6,0.38,6.7,0.08,0.23,0.12,0.3008743888991897,10,0.402207492453649
871,7,230,22,0.84,0.43,5.6,0.8200000000000001,0.21,0.18,0.3665001064073034,10,0.402207492453649
872,7,240,25,0.53,0.93,8.9,0.77,0.07,0.49,0.2366500680437217,10,0.402207492453649
873,7,250,8,0.33,0.6,5.9,0.97,0.23,0.96,0.4274624214107784,10,0.4274624214107784
874,7,260,22,0.01,0.54,9.3,0.87,0.8200000000000001,0.52,0.3884528384398891,10,0.4274624214107784
875,7,270,15,0.0,0.47,7.7,0.41,0.49,0.86,0.3263145576075123,10,0.4274624214107784
876,7,280,25,0.89,0.18,6.5,0.85,0.63,0.78,0.1728781304078589,10,0.4274624214107784
877,7,290,27,0.45,0.56,6.6,0.97,0.42,0.37,0.3997112821217899,10,0.4274624214107784
878,7,300,30,0.22,0.58,8.7,0.38,0.04,0.38,0.3932889081631092,10,0.4274624214107784
879,7,310,13,0.33,0.75,6.6,0.01,0.49,0.23,0.3370044321014068,10,0.4274624214107784
880,7,320,26,0.56,0.28,8.0,0.8,0.59,0.26,0.2948919658753713,10,0.4274624214107784
881,7,330,18,0.45,0.17,9.7,0.58,0.87,0.42,0.1618854411002556,10,0.4274624214107784
882,7,340,17,0.8,0.32,8.9,0.1,0.42,0.06,0.2635470536865181,10,0.4274624214107784
883,7,350,8,0.67,0.7000000000000001,6.1,0.33,0.16,0.99,0.3492538491260318,10,0.4274624214107784
884,7,360,7,0.37,0.93,7.0,0.05,0.4,0.1,0.2030930253795597,10,0.4274624214107784
885,7,370,28,0.28,0.52,8.8,0.72,0.32,0.04,0.3954189868639766,10,0.4274624214107784
886,7,380,9,0.97,0.07,9.4,0.73,0.0,0.2,0.1284282827318188,10,0.4274624214107784
887,7,390,6,0.61,0.89,9.7,0.52,0.8300000000000001,0.37,0.2428335697080227,10,0.4274624214107784
888,7,400,11,0.15,0.39,7.2,0.15,0.61,0.97,0.3247742586038498,10,0.4274624214107784
889,7,410,21,0.75,0.26,5.8,0.02,0.15,0.71,0.2481555254916591,10,0.4274624214107784
890,7,420,23,0.3,0.84,7.1,0.6,0.07,0.79,0.3111824217235629,10,0.4274624214107784
891,7,430,13,0.56,0.58,8.2,0.76,0.52,0.09,0.4520890640974179,10,0.4520890640974179
892,7,440,16,0.09,0.03,5.8,0.56,0.94,0.11,0.1057957874650694,10,0.4520890640974179
893,7,450,25,0.97,0.15,7.800000000000001,0.0,0.26,0.39,0.162191417184264,10,0.4520890640974179
894,7,460,15,0.67,0.13,7.4,0.41,0.24,0.3,0.1522938199613533,10,0.4520890640974179
895,7,470,22,0.77,0.44,6.2,0.99,0.88,0.19,0.3444565264788541,10,0.4520890640974179
896,7,480,26,0.49,0.64,9.6,0.28,0.9,0.05,0.4146340807770189,10,0.4520890640974179
897,7,490,25,0.64,0.75,5.7,0.94,0.41,0.44,0.3875948808263986,10,0.4520890640974179
898,7,500,11,0.09,0.41,5.8,0.85,0.07,0.27,0.3569853863745885,10,0.4520890640974179
899,7,510,25,0.47,0.6,10.0,0.07,0.15,0.38,0.4085938051153673,10,0.4520890640974179
900,7,520,30,0.22,0.58,8.7,0.38,0.79,0.22,0.3592898219558579,10,0.4520890640974179
901,7,530,24,0.5700000000000001,0.47,6.2,0.99,0.88,0.19,0.3896399353446425,10,0.4520890640974179
902,7,540,22,0.49,0.51,7.800000000000001,0.12,0.07,0.02,0.4195650129758023,10,0.4520890640974179
903,7,550,14,0.77,0.35,5.9,0.97,0.4,0.97,0.3095787117471201,10,0.4520890640974179
904,7,560,8,0.33,0.6,6.2,0.93,0.92,0.01,0.4078292826892141,10,0.4520890640974179
905,7,570,12,0.6900000000000001,0.62,8.1,0.86,0.3,0.35,0.4545723378291642,10,0.4545723378291642
906,7,580,25,0.79,0.8200000000000001,9.4,0.31,0.85,0.79,0.3203331509634285,10,0.4545723378291642
907,7,590,8,0.33,0.6,6.2,0.87,0.71,0.03,0.4329838563837813,10,0.4545723378291642
908,7,600,14,0.55,0.67,5.6,0.97,0.23,0.96,0.4217367191234543,10,0.4545723378291642
909,7,610,28,0.45,0.36,6.2,0.45,0.92,0.14,0.2992524382013574,10,0.4545723378291642
910,7,620,14,0.49,0.76,5.7,0.98,0.15,0.44,0.3382640082934789,10,0.4545723378291642
911,7,630,22,0.51,0.44,5.0,0.75,0.52,0.09,0.3252564029325537,10,0.4545723378291642
912,7,640,13,0.56,0.61,8.1,0.86,0.88,0.19,0.4168731694381936,10,0.4545723378291642
913,7,650,27,0.84,0.43,7.1,0.64,0.56,0.79,0.3391472519973906,10,0.4545723378291642
914,7,660,26,0.3,0.84,5.6,1.0,0.21,0.18,0.3167433734128665,10,0.4545723378291642
915,7,670,26,0.49,0.64,9.6,0.28,0.37,0.04,0.4115756937131271,10,0.4545723378291642
916,7,680,28,0.29,0.52,8.8,0.72,0.95,0.9,0.3646521670639643,10,0.4545723378291642
917,7,690,30,0.22,0.58,8.8,0.86,0.07,0.27,0.4329791398700195,10,0.4545723378291642
918,7,700,10,0.09,0.4,5.8,0.37,0.04,0.38,0.2756675344894513,10,0.4545723378291642
919,7,710,22,0.31,0.42,6.7,0.19,0.46,0.5700000000000001,0.3415873695338448,10,0.4545723378291642
920,7,720,24,0.5700000000000001,0.51,7.9,0.12,0.07,0.29,0.3980366460743936,10,0.4545723378291642
921,7,730,8,0.67,0.7000000000000001,6.1,0.97,0.42,0.34,0.4015460809291127,10,0.4545723378291642
922,7,740,27,0.45,0.56,5.8,0.33,0.16,0.99,0.4206964585570961,10,0.4545723378291642
923,7,750,13,0.6900000000000001,0.62,9.4,0.31,0.19,0.52,0.4181635961204345,10,0.4545723378291642
924,7,760,22,0.62,0.54,9.3,0.87,0.8200000000000001,0.48,0.3925040227840403,10,0.4545723378291642
925,7,770,13,0.56,0.75,6.3,0.87,0.38,0.25,0.3784450584509932,10,0.4545723378291642
926,7,780,17,0.56,0.58,8.2,0.76,0.52,0.09,0.4141366754568316,10,0.4545723378291642
927,7,790,25,0.64,0.75,5.7,0.01,0.53,0.56,0.3371664196717049,10,0.4545723378291642
928,7,800,9,0.6,0.31,6.6,0.64,0.67,0.44,0.2780188532748077,10,0.4545723378291642
929,7,810,27,0.84,0.43,5.6,0.8200000000000001,0.21,0.18,0.3684717923527722,10,0.4545723378291642
930,7,820,11,0.09,0.54,5.8,0.85,0.07,0.27,0.374935749601756,10,0.4545723378291642
931,7,830,14,0.55,0.68,7.5,0.08,0.23,0.12,0.4019076473173596,10,0.4545723378291642
932,7,840,29,0.6,0.5700000000000001,9.6,0.87,0.71,0.03,0.4374279330982933,10,0.4545723378291642
933,7,850,14,0.44,0.6,10.0,0.07,0.41,0.22,0.4056558388778717,10,0.4545723378291642
934,7,860,17,0.6,0.75,6.0,0.88,0.38,0.24,0.3549788248729186,10,0.4545723378291642
935,7,870,25,0.64,0.75,5.4,0.94,0.41,0.44,0.3737959712883303,10,0.4545723378291642
936,7,880,20,0.56,0.58,8.5,0.76,0.52,0.09,0.4142978517093673,10,0.4545723378291642
937,7,890,24,0.56,0.75,6.0,0.91,0.38,0.25,0.3855559542939076,10,0.4545723378291642
938,7,900,11,0.48,0.39,7.2,0.0,0.61,0.97,0.3379218500836963,10,0.4545723378291642
939,7,910,21,0.64,0.26,5.8,0.02,0.15,0.71,0.244794435655372,10,0.4545723378291642
940,7,920,13,0.56,0.59,8.2,0.76,0.52,0.09,0.4172797807310892,10,0.4545723378291642
941,7,930,15,0.0,0.16,7.7,0.41,0.49,0.86,0.1689819440681011,10,0.4545723378291642
942,7,940,22,0.49,0.44,6.2,0.03,0.88,0.19,0.3632303211735871,10,0.4545723378291642
943,7,950,13,0.47,0.75,6.6,0.01,0.49,0.23,0.3440473126668624,10,0.4545723378291642
944,7,960,26,0.62,0.64,9.6,0.28,0.85,0.05,0.4000523364538253,10,0.4545723378291642
945,7,970,26,0.64,0.75,5.4,0.7000000000000001,0.67,0.47,0.3841577176172351,10,0.4545723378291642
946,7,980,8,0.46,0.6,5.9,0.97,0.23,0.96,0.4034201959105182,10,0.4545723378291642
947,7,990,27,0.45,0.56,8.5,0.76,0.52,0.09,0.4045819942462632,10,0.4545723378291642
948,7,1000,20,0.07,0.58,5.7,0.33,0.16,0.99,0.4107922188517499,10,0.4545723378291642
949,7,1010,27,0.45,0.56,5.8,0.86,0.3,0.35,0.4172378508919633,10,0.4545723378291642
950,7,1020,29,0.6900000000000001,0.62,5.0,0.33,0.16,0.86,0.4160339114679325,10,0.4545723378291642
951,7,1030,22,0.62,0.54,9.3,0.87,0.49,0.23,0.412856535227369,10,0.4545723378291642
952,7,1040,13,0.47,0.75,6.6,0.01,0.8200000000000001,0.48,0.3777999271818232,10,0.4545723378291642
953,7,1050,24,0.5700000000000001,0.51,5.5,0.7000000000000001,0.67,0.47,0.3969555223446328,10,0.4545723378291642
954,7,1060,26,0.15,0.68,7.800000000000001,0.12,0.07,0.02,0.4372432354678104,10,0.4545723378291642
955,7,1070,30,0.22,0.59,8.7,0.38,0.6,0.09,0.402872893849543,10,0.4545723378291642
956,7,1080,17,0.71,0.58,8.2,0.92,0.86,0.22,0.4301783973886228,10,0.4545723378291642
957,7,1090,13,0.68,0.62,9.4,0.95,0.71,0.02,0.4546642141681513,10,0.4546642141681513
958,7,1100,29,0.6,0.5700000000000001,9.6,0.23,0.19,0.52,0.4096580841800786,10,0.4546642141681513
959,7,1110,30,0.22,0.58,8.8,0.86,0.0,0.2,0.4538866766154836,10,0.4546642141681513
960,7,1120,30,0.22,0.56,8.8,0.86,0.07,0.27,0.4710148670740633,10,0.4710148670740633
961,7,1130,25,0.47,0.6,10.0,0.07,0.41,0.02,0.3858292121319902,10,0.4710148670740633
962,7,1140,29,0.6,0.5700000000000001,9.6,0.87,0.07,0.38,0.4409033186794695,10,0.4710148670740633
963,7,1150,27,0.84,0.43,7.1,0.64,0.56,0.05,0.3560772666509694,10,0.4710148670740633
964,7,1160,24,0.56,0.75,6.3,0.91,0.37,0.04,0.3792003253257212,10,0.4710148670740633
965,7,1170,17,0.4,0.58,6.6,0.76,0.26,0.64,0.3904311410130735,10,0.4710148670740633
966,7,1180,13,0.6900000000000001,0.49,9.4,0.31,0.15,0.12,0.4123991815502933,10,0.4710148670740633
967,7,1190,20,0.56,0.67,5.6,0.64,0.23,0.96,0.3690206086076827,10,0.4710148670740633
968,7,1200,14,0.48,0.53,8.5,0.8300000000000001,0.67,0.08,0.4046649977007852,10,0.4710148670740633
969,7,1210,12,0.6900000000000001,0.62,7.800000000000001,0.86,0.3,0.28,0.4357201195611845,10,0.4710148670740633
970,7,1220,24,0.5700000000000001,0.47,5.3,0.99,0.91,0.44,0.3824121225979338,10,0.4710148670740633
971,7,1230,29,0.6,0.38,8.3,0.84,0.71,0.02,0.3518879309057464,10,0.4710148670740633
972,7,1240,30,0.22,0.5,8.1,0.12,0.07,0.02,0.4096988514925653,10,0.4710148670740633
973,7,1250,19,0.49,0.59,8.7,0.38,0.05,0.22,0.4359048418264487,10,0.4710148670740633
974,7,1260,17,0.56,0.58,8.2,0.76,0.52,0.06,0.3818910161069701,10,0.4710148670740633
975,7,1270,13,0.5700000000000001,0.59,8.9,0.76,0.49,0.09,0.4201634377747993,10,0.4710148670740633
976,7,1280,24,0.5700000000000001,0.47,6.2,0.99,0.88,0.28,0.384937208798529,10,0.4710148670740633
977,7,1290,14,0.56,0.75,6.3,0.87,0.38,0.41,0.3845249516068343,10,0.4710148670740633
978,7,1300,14,0.56,0.5700000000000001,9.6,0.87,0.71,0.03,0.4258092017247163,10,0.4710148670740633
979,7,1310,29,0.54,0.67,5.6,0.97,0.23,0.96,0.4001778160072168,10,0.4710148670740633
980,7,1320,5,0.37,0.61,8.8,0.86,0.71,0.2,0.3844159795498288,10,0.4710148670740633
981,7,1330,18,0.98,0.64,9.3,0.23,0.16,0.26,0.4120302758649674,10,0.4710148670740633
982,7,1340,17,0.6,0.75,6.0,0.87,0.38,0.24,0.37539919590053,10,0.4710148670740633
983,7,1350,25,0.47,0.6,5.8,0.07,0.15,0.38,0.4150098621967424,10,0.4710148670740633
984,7,1360,13,0.79,0.62,9.5,0.31,0.19,0.52,0.4234401036260627,10,0.4710148670740633
985,7,1370,25,0.73,0.75,5.4,0.94,0.41,0.44,0.3556500299263686,10,0.4710148670740633
986,7,1380,14,0.22,0.67,5.6,0.97,0.23,0.96,0.4170787402822368,10,0.4710148670740633
987,7,1390,26,0.64,0.75,5.7,0.7000000000000001,0.67,0.47,0.3477682123559856,10,0.4710148670740633
988,7,1400,27,0.84,0.43,5.6,0.8200000000000001,0.19,0.18,0.3799712614790232,10,0.4710148670740633
989,7,1410,26,0.09,0.75,5.4,0.7000000000000001,0.41,0.47,0.3608532616725809,10,0.4710148670740633
990,7,1420,12,0.74,0.62,8.1,0.86,0.3,0.44,0.4152542102408946,10,0.4710148670740633
991,7,1430,13,0.6,0.75,6.3,0.87,0.38,0.25,0.3800154770410372,10,0.4710148670740633
992,7,1440,14,0.52,0.67,5.6,0.97,0.23,0.31,0.4257625051082955,10,0.4710148670740633
993,7,1450,26,0.73,0.52,5.7,0.7000000000000001,0.67,0.8,0.4179140311344868,10,0.4710148670740633
994,8,10,21,0.52,0.32,5.9,0.31,0.33,0.24,0.2986815378144895,10,0.2986815378144895
995,8,20,24,0.43,0.41,5.8,0.34,0.89,0.65,0.312249457268175,10,0.312249457268175
996,8,30,23,0.31,0.91,8.9,0.85,0.81,0.12,0.2152012607623485,10,0.312249457268175
997,8,40,6,0.46,0.94,5.0,0.02,0.12,0.12,0.2316357581038001,10,0.312249457268175
998,8,50,26,0.9,0.91,7.4,0.41,0.86,0.61,0.2467086995742874,10,0.312249457268175
999,8,60,19,0.1,0.74,6.6,0.34,0.42,0.64,0.3585204910442719,10,0.3585204910442719
1000,8,70,25,0.96,0.88,7.0,0.45,0.47,0.5,0.2331598370878371,10,0.3585204910442719
1001,8,80,7,0.93,0.33,7.9,0.47,0.54,0.56,0.2643481070292764,10,0.3585204910442719
1002,8,90,19,0.0,0.85,9.3,0.45,0.99,0.47,0.2528077174153461,10,0.3585204910442719
1003,8,100,9,0.12,0.67,8.6,0.42,0.19,0.9,0.403024058601506,10,0.403024058601506
1004,8,110,7,0.54,0.67,7.800000000000001,0.0,0.67,0.98,0.3959087394565134,10,0.403024058601506
1005,8,120,23,0.04,0.66,9.1,0.6,0.65,1.0,0.3973694599028534,10,0.403024058601506
1006,8,130,14,0.23,0.87,9.7,0.52,0.35,0.86,0.2863000146798253,10,0.403024058601506
1007,8,140,22,0.09,0.31,6.5,0.32,0.77,0.79,0.2736402859858364,10,0.403024058601506
1008,8,150,27,0.11,1.0,6.6,0.26,0.41,0.39,0.1514730240299612,10,0.403024058601506
1009,8,160,9,0.67,0.5,9.3,0.09,0.37,0.97,0.414084072383393,10,0.414084072383393
1010,8,170,10,0.96,0.37,7.2,0.88,0.14,0.95,0.3276383798393526,10,0.414084072383393
1011,8,180,14,0.1,0.0,7.0,0.67,0.01,0.23,0.1107211119422474,10,0.414084072383393
1012,8,190,25,0.33,0.39,5.8,0.22,0.05,0.31,0.3469611996201434,10,0.414084072383393
1013,8,200,17,0.78,0.63,7.0,0.71,0.95,0.97,0.3600766858036744,10,0.414084072383393
1014,8,210,5,0.22,0.89,5.8,0.8,0.0,0.49,0.2652523067879341,10,0.414084072383393
1015,8,220,9,0.38,0.04,7.7,0.65,0.52,0.9,0.1190899181492916,10,0.414084072383393
1016,8,230,9,0.98,0.5,5.5,0.71,0.26,0.84,0.3916900461887688,10,0.414084072383393
1017,8,240,11,0.04,0.35,5.5,0.22,0.19,0.01,0.3045943806282191,10,0.414084072383393
1018,8,250,28,0.6,0.29,8.8,0.31,0.92,0.96,0.2342129180243598,10,0.414084072383393
1019,8,260,26,0.04,0.84,7.0,0.51,0.96,0.12,0.2581983197278841,10,0.414084072383393
1020,8,270,20,0.91,0.09,8.0,0.8200000000000001,0.04,0.06,0.1412764579820964,10,0.414084072383393
1021,8,280,9,0.41,0.86,8.9,0.8200000000000001,0.13,0.35,0.289010236400114,10,0.414084072383393
1022,8,290,22,0.91,0.52,5.5,0.06,0.42,0.5700000000000001,0.3688019468606945,10,0.414084072383393
1023,8,300,24,0.26,0.06,9.6,0.45,0.51,0.35,0.1197159864346486,10,0.414084072383393
1024,8,310,5,0.71,0.54,9.2,0.32,0.89,0.99,0.421051302227158,10,0.421051302227158
1025,8,320,20,0.6,0.1,9.5,0.91,0.56,0.5700000000000001,0.1380033769644715,10,0.421051302227158
1026,8,330,12,0.51,0.8300000000000001,5.6,0.77,0.04,0.42,0.3247856612308566,10,0.421051302227158
1027,8,340,20,0.13,0.79,6.0,0.67,0.45,0.13,0.3511575654694477,10,0.421051302227158
1028,8,350,26,0.81,0.75,9.1,0.59,0.19,0.52,0.3537892114758728,10,0.421051302227158
1029,8,360,18,0.63,0.8200000000000001,5.4,0.94,0.97,0.54,0.3071390864753258,10,0.421051302227158
1030,8,370,12,0.07,0.92,8.9,0.8200000000000001,0.79,0.67,0.2024657682669997,10,0.421051302227158
1031,8,380,22,0.96,0.86,5.0,0.44,0.26,0.91,0.2622862736926986,10,0.421051302227158
1032,8,390,29,0.8,0.6,8.1,0.27,0.72,0.3,0.3645929755384706,10,0.421051302227158
1033,8,400,16,0.41,0.15,9.7,0.15,0.21,0.63,0.1529403498019031,10,0.421051302227158
1034,8,410,12,0.15,0.03,8.1,0.45,0.71,0.94,0.1081531762907464,10,0.421051302227158
1035,8,420,13,0.8200000000000001,0.29,5.8,0.36,0.47,0.56,0.2464437709384588,10,0.421051302227158
1036,8,430,18,0.3,0.64,9.7,0.06,0.5700000000000001,0.9,0.4187307554968107,10,0.421051302227158
1037,8,440,17,0.95,0.38,9.7,0.8200000000000001,1.0,0.12,0.2938428962367145,10,0.421051302227158
1038,8,450,24,0.84,0.35,8.2,0.79,0.8300000000000001,0.13,0.3085216897451338,10,0.421051302227158
1039,8,460,22,0.61,0.51,9.6,0.25,0.0,0.24,0.4067516431878564,10,0.421051302227158
1040,8,470,20,0.89,0.75,9.8,0.61,0.51,0.15,0.3783271353019569,10,0.421051302227158
1041,8,480,15,0.71,0.41,8.7,0.06,0.65,0.86,0.3279473395759555,10,0.421051302227158
1042,8,490,20,0.94,0.88,5.9,0.54,0.25,0.89,0.2111126642072104,10,0.421051302227158
1043,8,500,18,0.9,0.99,7.7,0.39,0.33,0.79,0.1540835507684226,10,0.421051302227158
1044,8,510,22,0.91,0.53,5.5,0.06,0.5700000000000001,0.9,0.4195744435628968,10,0.421051302227158
1045,8,520,18,0.3,0.64,8.2,0.06,0.19,0.5700000000000001,0.3961988327807558,10,0.421051302227158
1046,8,530,18,0.3,0.6,9.7,0.06,0.5700000000000001,0.9,0.4080866034434991,10,0.421051302227158
1047,8,540,11,0.04,0.36,5.5,0.22,0.19,0.01,0.2971958178997543,10,0.421051302227158
1048,8,550,23,0.04,0.37,9.7,0.8200000000000001,0.99,0.12,0.3367191256154328,10,0.421051302227158
1049,8,560,17,0.95,0.65,9.1,0.6,0.65,0.07,0.4103335234907075,10,0.421051302227158
1050,8,570,5,0.68,0.54,9.2,0.35,0.81,0.5700000000000001,0.4148818333478978,10,0.421051302227158
1051,8,580,22,0.91,0.53,7.6,0.06,0.9,0.26,0.3569161737965918,10,0.421051302227158
1052,8,590,9,0.67,0.61,9.3,0.09,0.37,0.97,0.4200831682037572,10,0.421051302227158
1053,8,600,16,0.71,0.54,8.7,0.25,0.65,0.97,0.3559609612474472,10,0.421051302227158
1054,8,610,22,0.61,0.51,9.6,0.38,0.12,0.15,0.4547201353346822,10,0.4547201353346822
1055,8,620,20,0.89,0.75,9.8,0.02,1.0,0.25,0.362348089561232,10,0.4547201353346822
1056,8,630,22,0.61,0.51,9.6,0.09,0.37,0.97,0.4331504915004084,10,0.4547201353346822
1057,8,640,9,0.08,0.5,7.0,0.25,0.0,0.24,0.4043716452845379,10,0.4547201353346822
1058,8,650,5,0.71,0.49,8.3,0.25,0.0,0.24,0.4100419816945854,10,0.4547201353346822
1059,8,660,22,0.61,0.52,9.2,0.32,0.89,0.99,0.3699078482421072,10,0.4547201353346822
1060,8,670,7,0.93,0.33,7.9,0.47,0.85,0.76,0.299067814032591,10,0.4547201353346822
1061,8,680,26,0.86,0.75,9.1,0.56,0.54,0.56,0.3594389667302413,10,0.4547201353346822
1062,8,690,18,0.04,0.6900000000000001,8.8,0.6,0.65,1.0,0.4031248492851729,10,0.4547201353346822
1063,8,700,9,0.12,0.67,8.6,0.42,0.19,0.5700000000000001,0.3770978205621148,10,0.4547201353346822
1064,8,710,22,0.84,0.52,5.5,0.06,0.42,0.9,0.4021041586137007,10,0.4547201353346822
1065,8,720,20,0.94,0.88,5.8,0.54,0.7000000000000001,0.86,0.258422479753998,10,0.4547201353346822
1066,8,730,10,0.71,0.41,8.7,0.06,0.3,0.89,0.3784400632358459,10,0.4547201353346822
1067,8,740,22,0.61,0.76,8.6,0.42,0.19,0.9,0.3429941068111833,10,0.4547201353346822
1068,8,750,25,0.12,0.08,9.6,0.25,0.0,0.24,0.1309553480625964,10,0.4547201353346822
1069,8,760,17,0.89,0.52,5.5,0.06,0.42,0.07,0.3742229497768772,10,0.4547201353346822
1070,8,770,22,0.76,0.63,7.0,0.71,0.8,0.97,0.4204102274441808,10,0.4547201353346822
1071,8,780,29,0.79,0.6,9.4,0.25,0.0,0.24,0.3785891404769803,10,0.4547201353346822
1072,8,790,22,0.61,0.76,7.4,0.27,0.72,0.19,0.3599223984162442,10,0.4547201353346822
1073,8,800,23,0.04,0.93,5.6,0.66,0.04,0.6,0.1902509994282851,10,0.4547201353346822
1074,8,810,12,0.51,0.76,7.2,0.59,0.65,1.0,0.3581420136171295,10,0.4547201353346822
1075,8,820,29,0.8,0.6,5.4,0.27,0.48,0.12,0.4181678080906188,10,0.4547201353346822
1076,8,830,20,0.38,0.75,6.4,0.61,0.75,0.3,0.3573921390882845,10,0.4547201353346822
1077,8,840,21,0.61,0.6,9.6,0.25,0.0,0.24,0.4204183187506801,10,0.4547201353346822
1078,8,850,26,0.81,0.75,9.1,0.59,0.0,0.52,0.3535334565625395,10,0.4547201353346822
1079,8,860,22,0.6,0.51,9.1,0.25,0.26,0.24,0.3879271161925292,10,0.4547201353346822
1080,8,870,22,0.09,0.31,6.5,0.32,0.77,0.48,0.28492257886737,10,0.4547201353346822
1081,8,880,5,0.54,0.67,7.800000000000001,0.31,0.67,0.98,0.404142841330428,10,0.4547201353346822
1082,8,890,17,0.95,0.41,9.7,0.8200000000000001,1.0,0.12,0.3579741821639706,10,0.4547201353346822
1083,8,900,22,0.61,0.51,9.6,0.25,0.19,0.24,0.4342198799611154,10,0.4547201353346822
1084,8,910,7,0.54,0.67,7.800000000000001,0.0,0.72,0.98,0.4026505775772947,10,0.4547201353346822
1085,8,920,28,0.85,0.29,8.8,0.31,0.92,0.95,0.2775049751836367,10,0.4547201353346822
1086,8,930,20,0.89,0.75,9.8,0.34,0.51,0.15,0.380835199005584,10,0.4547201353346822
1087,8,940,22,0.61,0.51,9.6,0.25,0.0,0.24,0.430105204469974,10,0.4547201353346822
1088,8,950,17,0.78,0.63,8.1,0.71,0.88,0.86,0.3916739607910772,10,0.4547201353346822
1089,8,960,23,0.04,0.66,9.1,0.6,0.78,1.0,0.407152515139238,10,0.4547201353346822
1090,8,970,22,0.61,0.76,9.6,0.54,0.58,0.97,0.348381802811043,10,0.4547201353346822
1091,8,980,5,0.71,0.49,9.2,0.36,0.81,0.5700000000000001,0.3834466883666784,10,0.4547201353346822
1092,8,990,5,0.68,0.54,8.3,0.25,0.0,0.24,0.3910940056501589,10,0.4547201353346822
1093,8,1000,22,0.5,0.67,7.800000000000001,0.31,0.67,0.98,0.3912595647089998,10,0.4547201353346822
1094,8,1010,5,0.5700000000000001,0.51,6.7,0.25,0.0,0.23,0.4228150782100462,10,0.4547201353346822
1095,8,1020,22,0.61,0.51,8.3,0.25,0.0,0.24,0.4272390771376341,10,0.4547201353346822
1096,8,1030,5,0.71,0.14,9.6,0.38,0.12,0.15,0.1884889886834296,10,0.4547201353346822
1097,8,1040,23,0.04,0.67,9.1,0.25,0.0,0.16,0.4397919780062851,10,0.4547201353346822
1098,8,1050,18,0.61,0.76,9.6,0.6,0.45,1.0,0.3697821292688111,10,0.4547201353346822
1099,8,1060,23,0.8200000000000001,0.61,9.3,0.09,0.37,0.97,0.4000119740222499,10,0.4547201353346822
1100,8,1070,9,0.23,0.66,9.1,0.6,0.78,1.0,0.3833309989989541,10,0.4547201353346822
1101,8,1080,22,0.41,0.61,9.3,0.09,0.37,0.94,0.4062624153642675,10,0.4547201353346822
1102,8,1090,29,0.79,0.63,7.0,0.71,0.8,0.96,0.3996071154917373,10,0.4547201353346822
1103,8,1100,17,0.04,0.66,9.1,0.6,0.78,1.0,0.4132928413369289,10,0.4547201353346822
1104,8,1110,23,0.95,0.94,9.1,0.6,0.65,0.07,0.2056680927171437,10,0.4547201353346822
1105,8,1120,5,0.54,0.19,9.7,0.06,0.5700000000000001,0.98,0.1811492730006267,10,0.4547201353346822
1106,8,1130,17,0.3,0.67,7.800000000000001,0.31,0.67,0.9,0.4126370161179555,10,0.4547201353346822
1107,8,1140,22,0.11,0.5,7.0,0.25,0.0,0.24,0.4078875013409135,10,0.4547201353346822
1108,8,1150,9,0.87,0.11,5.5,0.06,0.42,0.9,0.1338536147591868,10,0.4547201353346822
1109,8,1160,22,0.91,0.54,5.5,0.06,0.5700000000000001,0.9,0.3934484853095316,10,0.4547201353346822
1110,8,1170,22,0.61,0.51,9.6,0.24,0.15,0.07,0.4179805879088948,10,0.4547201353346822
1111,8,1180,21,0.61,0.6,6.6,0.25,0.0,0.8200000000000001,0.3975880476862951,10,0.4547201353346822
1112,8,1190,22,0.91,0.53,5.5,0.06,0.5700000000000001,0.25,0.4121341919851183,10,0.4547201353346822
1113,8,1200,22,0.3,0.6,9.7,0.75,0.7000000000000001,0.9,0.4352859627085695,10,0.4547201353346822
1114,8,1210,18,0.61,0.51,9.6,0.25,0.0,0.24,0.3897106380413828,10,0.4547201353346822
1115,8,1220,18,0.3,0.6,9.7,0.07,0.04,0.5700000000000001,0.4028021211416472,10,0.4547201353346822
1116,8,1230,18,0.3,0.64,8.5,0.06,0.53,0.9,0.426610449907639,10,0.4547201353346822
1117,8,1240,26,0.81,0.68,9.1,0.59,0.85,0.76,0.3924573239829051,10,0.4547201353346822
1118,8,1250,7,0.93,0.33,8.0,0.8,1.0,0.52,0.2692884225282792,10,0.4547201353346822
1119,8,1260,26,0.67,0.34,9.3,0.14,0.6900000000000001,0.96,0.3167603944770783,10,0.4547201353346822
1120,8,1270,25,0.86,0.75,9.1,0.56,0.54,0.56,0.3557987601112526,10,0.4547201353346822
1121,8,1280,5,0.71,0.46,8.8,0.25,0.0,0.24,0.3821330752701489,10,0.4547201353346822
1122,8,1290,5,0.54,0.08,7.800000000000001,0.31,0.67,0.98,0.1314512214788578,10,0.4547201353346822
1123,8,1300,22,0.6,0.51,7.2,0.25,0.26,0.24,0.414538702728049,10,0.4547201353346822
1124,8,1310,8,0.78,0.56,8.1,0.07,0.71,0.9,0.3802517281746771,10,0.4547201353346822
1125,8,1320,5,0.68,0.53,9.2,0.32,0.81,0.5700000000000001,0.4267385385851286,10,0.4547201353346822
1126,8,1330,9,0.71,0.02,5.4,0.22,0.37,0.97,0.1160673984214563,10,0.4547201353346822
1127,8,1340,21,0.65,0.6,9.6,0.25,0.0,0.24,0.3971065370757877,10,0.4547201353346822
